spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
3tI8f2ZRxJ7QL38nRO1lP6,Ratt,Slip of the Lip,42,1986-09-24,hard rock,0,196067,[]
2MpW5SdI8E4xP9RH2NFRci,Kix,Cold Shower,29,1985-08-06,hard rock,0,302027,[]
2cHSvidHOVGA2zgqgvlgkH,Oingo Boingo,Heard Somebody Cry,37,1985-01-01,new wave,0,279933,[]
4kdy7pEmy9rvSUjTt5wFhV,Ratt,Dance,39,1986-09-24,hard rock,0,261387,[]
6f4DN4VOAeZMoZntZcWan6,Anti-Nowhere League,Animal,28,1982,punk,0,163067,[]
0dVJ8yP2GuH20yuzUqGj5p,Poison,Back To The Rocking Horse,35,1988-03-21,rock,0,216200,[]
0wuCcvdBkqh6vo4NztsjFU,Poison,Bad To Be Good,29,1988-03-21,hard rock,0,254200,[]
5sk15rVzZlHYBc5kkbrNhm,Poison,Tearin' Down The Walls,32,1988-03-21,hard rock,0,231560,[]
6x7rErEulnitByOEsXDunZ,Quiet Riot,Sign of the Times,28,1984-11-24,hard rock,0,303800,[]
1nHywSuI8RZZ1pGmQTVWfm,Ratt,Scene of the Crime,33,1984-02-14,hard rock,0,302893,[]
3JHSUI91AZhxM1BZpxS8Ar,Trixter,Give It To Me Good,36,1990-01-01,hard rock,0,210333,[]
4o09I7vLRVT9qe9rDTAMzG,Kiss,(You Make Me) Rock Hard,26,1988-01-01,hard rock,0,209173,['KISS']
4T7KJJg7XCRQdSKGYh5zim,Ratt,What You Give Is What You Get,39,1985,hard rock,0,227773,[]
5gvsATxqv8gGdhaB8rauFa,Ratt,Give It All,35,1985,hard rock,0,200867,[]
6RLRovaWCxB99c5jG6iuXK,Ratt,Closer to My Heart,39,1985,hard rock,0,270933,[]
112cNEei2OgQLSOfYSW4a7,Extreme,Mutha (Don't Wanna Go To School Today),33,1989-01-01,hard rock,0,292173,[]
3R4X41tCis0HBIjYQHLK3K,Ratt,Between the Eyes,37,1985,classic rock,0,236800,[]
0mdvfIwuQmfoFJ4K54CCIG,Bulletboys,For the Love of Money,34,1988-09-16,glam metal,0,227067,[]
3dK81yrmlMjydQixoDiFnZ,Bulletboys,Hard as a Rock,33,1988-09-16,hard rock,0,186373,[]
27F0Id12GnwEMwUXqupiaP,Ratt,One Step Away,33,1990-07-31,rock,0,290200,[]
0ReFWCnSnbwwYwBuPEqBYi,Ratt,Got Me on the Line,31,1985,hard rock,0,185800,[]
38wMmb82SLkQFYiZnW96rg,Jackyl,When Will It Rain,42,1992-01-01,rock,0,274867,[]
3xg0L48P4Q8esT8EFtpcaR,Ratt,One Good Lover,31,1986-09-24,hard rock,0,187467,[]
1q68Dvp3hXDm4ANri0hSJk,Ratt,Looking for Love,33,1986-09-24,hard rock,0,186933,[]
1dKiRZgeNeMImpeR1hNr42,Ratt,Drive Me Crazy,30,1986-09-24,hard rock,0,221267,[]
3DsN6Sl472DVLrrEnacY5y,Ratt,7th Avenue,26,1986-09-24,classic rock,0,190893,[]
0qHt7KGw9LPm4Ms4qUZlSd,Fear,I Love Livin' in the City,49,1981-01-01,punk,1,125040,[]
3FvmLcXGhTOFwlSUQ2Cl0u,Ratt,Enough Is Enough,26,1986-09-24,glam rock,0,205920,[]
6xNgHVGdk983pT4NvE5Hqe,Ratt,It Doesn't Matter,26,1986-09-24,hard rock,0,188667,[]
2n9aTZSkmlsr42xG6qj5DQ,Ratt,Take a Chance,24,1986-09-24,rock,0,240907,[]
0KqCHIvWF59BLubIvoGynW,Bulletboys,Hell on My Heels,28,1988-09-16,rock,0,206307,[]
3xdFBCG73xY176lIEHidb2,Kix,"Red Lite, Green Lite, TNT",27,1988-09-06,hard rock,0,236413,[]
0ywA01lUBm8NkKEpG9NFlY,Kix,Get It While It's Hot,33,1988-09-06,hard rock,0,266027,[]
0vylOIrP4RR9jJ9OrHJlAj,Sir Mix-A-Lot,Swap Meet Louie,32,1992-01-01,rap,0,270067,[]
6GhDYExyFc4X7Ckp43TTNF,Ratt,I Want to Love You Tonight,27,1988-10-18,hard rock,0,267800,[]
27AFcSldbVOTo162VaFJ1P,Ratt,What's It Gonna Be,29,1988-10-18,hard rock,0,247640,[]
7uFFZHG5MpHYC7ZA8iK0kk,Kix,She Dropped Me the Bomb,29,1988-09-06,hard rock,0,229560,[]
7uXNJG8kbaQ15eorH94n81,Ratt,Bottom Line,27,1988-10-18,classic rock,0,260533,[]
0dINglXmCtuTjeMk5P2Afe,Cinderella,Nothin' For Nothin',37,1986,hard rock,0,212240,[]
1xMrIIpafoup0Lb4x1sK2l,Jackyl,She Loves My Cock,34,1992-01-01,hard rock,1,231893,[]
1YsQVuLIyZhyPemQwiyxlf,Leroy Hutson,When You Smile,19,1973-06-05,soul,0,258800,[]
5EimBXIpSxuVaGXz6m5Tif,Little Caesar,Chain Of Fools,36,1990-01-01,hard rock,0,328160,[]
1RBQR8HjZUPLikoIjD67Ep,Def Leppard,Rock Rock (Till You Drop),48,1983-01-20,hard rock,0,234753,[]
7CZYW6EnHdzOjZROlXeWyi,Def Leppard,High 'N' Dry (Saturday Night),43,1981-07-11,rock,0,206550,[]
0x2lW60JnKE0oLkUP8kq8C,Electric Boys,All Lips 'n' Hips,28,1989-06-13,hard rock,0,264827,[]
3dzGEW9lY42FTsdeOKPgzz,Kix,"Yeah, Yeah, Yeah",25,1981,hard rock,0,421227,[]
3Z059VielBSOx73n5OVzth,Aerosmith,The Hand That Feeds,24,1977-12-01,classic rock,0,263267,[]
4xWVEnf1q37WvDyR15k8wd,Kix,The Itch,23,1981,hard rock,0,270693,[]
6IZxBM9ypX89dYOCLhFfBg,Ratt,Shame Shame Shame,37,1990-07-31,hard rock,0,272827,[]
5nQr6ROk2HuYu27FpBRUb0,Buckcherry,"Anything, Anything (I'll Give You)",36,2000-01-01,rock,0,228760,[]
3e3pkp0mPrSH3RC6qwiRFi,Shotgun Messiah,Heartbreak Blvd.,33,1991-10-22,metal,0,259173,[]
0gljI0CtjpdZK6ecidfxto,Tone-Loc,Wild Thing,59,1989-01-01,hip-hop,0,263573,[]
7tof6xjzkgAQqBAHLa1r4r,Tech N9ne,Sriracha,58,2016-12-09,,1,227493,"['Logic', 'Joyner Lucas']"
0ftZ5CjzOWGDa7h0zQP6Z9,Bill Withers,You Got the Stuff,42,1978-01-01,funk,0,434445,[]
5ZKPYfrfPDMnppinW3Rzxp,Dick Dale and His Del-Tones,Miserlou,58,2006-10-17,instrumental rock,0,137427,['Dick Dale and his Del-Tones']
7vGuf3Y35N4wmASOKLUVVU,Mar,Silence,83,2017-08-11,ambient,0,180823,"['Marshmello', 'Khalid']"
6JPcT2uMbQzmdp6VJFa9bA,Fugazi,And the Same,33,1989,punk,0,207093,[]
47b8PghKzGQ3sLtUZfa0r8,Busdriver,Casting Agents and Cowgirls,41,2007-01-30,hip-hop,0,197200,[]
3ls1xfWOUYAiUtMdcGzXNu,Marvin Gaye,Flyin' High (In The Friendly Sky),46,1971-05-21,,0,229160,[]
5emxS2ghZWuPnRFOe10vdq,Bobbi Humphrey,Please Set Me At Ease,38,1975-01-01,,0,369560,[]
4ygcdmPyBFEaf25SEEsKrz,Squarepusher,Beep Street,45,1997,idm,0,397133,[]
65ZcrTkG8IfR3LvT8FKzhM,Tom Tom Club,Tom Tom Theme,21,1981-09-09,pop,0,84240,[]
0HoaLXRp7jJtdQFunUyUGc,a-ha,The Sun Always Shines on T.V.,62,1985-06-01,pop,0,302400,[]
7AXAwE76phdW2D9001VpRh,Yes,"Release, Release",28,1978,progressive rock,0,344133,[]
6eOSSJTrIDi0WAmLOFr4wh,New Order,Angel Dust,28,1986-09-29,synthpop,0,223520,[]
5lcyIeEfwZTs8Ajw3kdF7P,Frank Ocean,Crack Rock,60,2012-07-10,soul,1,224147,[]
2ohegz9maxzroKBu9YhcCM,Frank Ocean,Pilot Jones,58,2012-07-10,soul,0,184080,[]
3iW3y326xuRpNVXzOMBZy5,Frank Ocean,Not Just Money,51,2012-07-10,spoken word,0,59760,[]
0msrDPXxZpts4FRnoX0bFr,Frank Ocean,Monks,56,2012-07-10,soul,1,200240,[]
12B0Twa9kRz45Xw2PgXHJm,Ed Sheeran,Afire Love,61,2014-06-21,focus,0,314280,[]
4THgRPmLvhNmM9Lzj8qrvH,Miguel,Do You...,53,2012-09-28,r&b,1,207920,[]
5JclOtSOkI5YKGihtuWqCZ,Scott Walker,Angels Of Ashes,29,1969-11-01,singer-songwriter,0,258853,[]
6yjpu27GSlkgU9Blt6Auw2,Chris Isaak,Lie To Me,48,1987-03-10,rock,0,253907,[]
4O76joQmZKoZm78s0vOHTJ,Broadcast,The Book Lovers,42,1997-06-09,indie,0,289627,[]
0eePDYU2G8cHXh9PjDvajx,Scott Walker,Rosemary,30,1969-03-01,pop,0,199827,[]
2byDrh2WiyYaThzh73Eyma,Roxy Music,A Song For Europe,35,1973-11-01,glam rock,0,346573,[]
3oNgimHB831vsWpVIoJTtA,Chris Isaak,Heart Shaped World,36,1989-06-13,blues,0,209600,[]
3DTEY01hoLSWoA1wm8gkcl,Chris Isaak,Nothing's Changed,36,1989-06-13,rock,0,248467,[]
1UmfiejdpJ91SKMYh7Hl7g,Chris Isaak,Go Walking Down There,42,1995,rock,0,170333,[]
5nDOHSm7jxDU1U9kFKVruH,Bill Evans Trio,Detour Ahead (take 2),38,1961,jazz,0,456853,[]
6rgmHos0kapmml7VwqSrXS,Steely Dan,The Last Mall,39,2003-06-09,jazz rock,0,215960,[]
6Qb7gtV6Q4MnUjSbkFcopl,Paul Simon,50 Ways to Leave Your Lover,70,1975-10-25,pop,0,217347,[]
6Qb7gtV6Q4MnUjSbkFcopl,Paul Simon,50 Ways to Leave Your Lover,70,1975-10-25,singer-songwriter,0,217347,[]
7fA9fAzkCyBQ8Ln2a7MK81,Carly Simon,Legend In Your Own Time,29,1975,pop,0,221253,[]
3TtNjPfcoODht3Pzep1tCw,Chris Isaak,Kings of the Highway,29,1989-06-13,rockabilly,0,286600,[]
0nURBNQ5gcHRPjsmehpLtp,Johnny Paycheck,The Old Violin,49,1993-10-01,country,0,251800,[]
6Lujha28PPV5Af6wrmc0Z1,Julio Iglesias,Quiero,51,1975,spanish,0,168560,[]
0aL3l8mjyaA8F78v3YJOdC,Chris Isaak,Fade Away,31,1987-03-10,rock,0,256600,[]
3oLHKGV6TZc2NCUk4wEOA7,Chris Isaak,Somebody's Crying,44,1995,pop,0,168280,[]
3oLHKGV6TZc2NCUk4wEOA7,Chris Isaak,Somebody's Crying,44,1995,rock,0,168280,[]
2bzWCBPLj4OpXhKnQtlXfK,Chris Isaak,Lovers Game,31,1987-03-10,pop,0,175040,[]
41jQ3sfT47niRAJ1lA4rRz,Julie London,But Not For Me,14,1960,easy listening,0,144373,[]
3eaA6m8HIYWriJL76lLG0m,Chris Isaak,Gone Ridin',33,1985,rockabilly,0,158893,[]
2dxUH1AbIoSJHaogzf1ztg,Steely Dan,East St. Louis Toodle-Oo,37,1974-01-01,,0,167467,[]
4xjGqrxavGBW8RldcCDBA8,Toni Braxton,I Love Me Some Him,48,1996-04-24,soul,0,306933,[]
4xjGqrxavGBW8RldcCDBA8,Toni Braxton,I Love Me Some Him,48,1996-04-24,soul,0,306933,[]
7KDfz5EnLXiPVgSOUWwpre,Marina and the Diamonds,Starring Role,47,2012-04-30,indie,1,206987,['MARINA']
1Q0lOGB52skgfzdcq233vs,Lauryn Hill,Nothing Even Matters (feat. D'Angelo),63,1998-08-25,soul,0,350533,"['Ms. Lauryn Hill', ""D'Angelo""]"
79jIauLDQffSrwtY0ostxv,The Weakerthans,One Great City!,43,2003-08-26,acoustic,0,174173,[]
03xxxRzdC0EAnsxuKCLYoS,Smog,Hit The Ground Running,43,1999-12-01,indie,0,416600,[]
5DBEFajBEaHgbbwe7oN0KP,Richard Harris,MacArthur Park,37,1968-01-01,easy listening,0,450107,[]
1RwDsaft1szD0FO3DVEtaT,Queens of the Stone Age,The Lost Art Of Keeping A Secret,50,2000-06-06,stoner rock,0,216000,[]
1wI3o34hijAIHpjrilLqaL,Queens of the Stone Age,Better Living Through Chemistry,42,2000-06-06,stoner rock,0,349200,[]
5mEyCUtI36Jmu2KNQQ4jaw,The Naked and Famous,Girls Like You,51,2010,indie,0,364493,['The Naked And Famous']
4fpEuKIzTLmMJnYwFU0oqr,Sufjan Stevens,Death with Dignity,64,2015-03-31,indie,0,239508,[]
2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,82,2019-01-23,hip hop,1,213594,[]
2CHmgtK8OCL28WtIK96u4N,Kanye West,30 Hours,61,2016-06-10,hip-hop,1,323303,[]
3TgMcrV32NUKjEG2ujn9eh,The 1975,It's Not Living (If It's Not With You),71,2018-11-30,new wave,0,248336,[]
60b6B2ULC85t4Y5IjZvP7A,"Tyler, the Creator",Tamale,63,2013-04-01,rap,1,166347,"['Tyler, The Creator']"
20CcOKuP3n7KKCFPQTwPxn,"Tyler, the Creator",Her,47,2011-05-09,rap,1,211107,"['Tyler, The Creator']"
1yeHVJsVPN3ZskQ398be1E,Ghostface Killah,One,39,2000-02-08,hip-hop,1,226333,[]
6OSu2pyWrhnbMva9Q2gm3r,Barenaked Ladies,Call and Answer,40,1998-07-07,rock,0,349160,[]
5NJJZ6RmSYWj9yNwHxvMtO,"Tyler, the Creator",Fish,44,2011-05-09,hip-hop,1,379627,"['Tyler, The Creator']"
7IgRvUDTdjsligNmNpnUrz,Barenaked Ladies,What a Good Boy,43,1992-07-28,rock,0,234707,[]
6kPxXhjSvy8RsmZBAJUiFs,The Byrds,You Ain't Goin' Nowhere,56,1968-08-30,classic rock,0,153467,[]
11qh54D0PKkBwelpDxxiEU,Little Big Town,Girl Crush,69,2014-10-21,country,0,193320,[]
1f58xau99Rdn0hhcJTwRhz,Jedi Mind Tricks,Uncommon Valor: A Vietnam Story,50,2006-09-19,hip-hop,1,242200,['R.A. The Rugged Man']
7hZdzXAe5g7P23RAlnFFaB,MF DOOM,GAZZILLION EAR,49,2009-03-23,hip-hop,1,254666,['J Dilla']
3MYWKl8ScgDu3sAvyneMCG,Walk the Moon,Portugal,49,2014-12-02,indie rock,0,241253,['WALK THE MOON']
7B7Bzbl3gI1GrnCatsDh4X,Mobb Deep,Get Away,45,2001-12-11,underground rap,1,220667,[]
4WuITGWedQ4yMcxuAdR4VH,Mac Miller,Suplexes Inside of Complexes and Duplexes,47,2013-06-18,hip hop,1,167437,[]
2DK8CY56L5TB3gbmlUTNWD,"Tyler, the Creator",Sandwitches,43,2011-05-09,hip-hop,1,291227,"['Tyler, The Creator', 'Hodgy']"
6XdX1Y3Vs7c2mRkHDZyBwH,The Flying Burrito Brothers,My Uncle,31,1969-02-06,country rock,0,157200,[]
1qSwdmDJebYJFNv1DZ7k2j,Heatmiser,Half Right,35,1996-01-01,modern rock,0,262000,[]
6roQwIuTgi0hhUkMy3UqW6,Cyndi Lauper,Hey Now (Girls Just Want to Have Fun),40,1983,pop,0,232907,[]
0xuRxvl2e9N4X0nRa3KUyM,Josh Groban,Broken Vow,40,2003-11-11,piano,0,273533,[]
2f0KFqF9B2oKOx0NBVTaXv,Elliott Smith,A Fond Farewell,42,2004-10-18,singer-songwriter,0,238013,[]
2f0KFqF9B2oKOx0NBVTaXv,Elliott Smith,A Fond Farewell,42,2004-10-18,indie,0,238013,[]
4nUDhalC6mjrJgBmRojWM7,The West Coast Pop Art Experimental Band,If You Want This Love,36,1967,psychedelic rock,0,172667,[]
7Fe9DrgoqEiSv6et53YzwA,"Tyler, the Creator",Analog,44,2011-05-09,hip-hop,1,174400,"['Tyler, The Creator', 'Hodgy']"
1ejuqccyNyfh1nKdNoymEb,Townes Van Zandt,Blue Ridge Mountains,22,1971,country,0,130333,[]
4hBQtVSJt5fZ2VZGECVe3N,Mac Miller,I Am Who Am (Killin' Time),50,2013-06-18,chill,1,301096,['Niki Randa']
4MQBASY5egy39Vlqr3QjR4,Camper Van Beethoven,Good Guys and Bad Guys,23,1986-01-01,indie,0,236067,[]
00m7Q2wHED7wAbYq83XxOh,The Youngbloods,Sunlight,35,1969-03-11,classic rock,0,187573,[]
4PFlD6u8kvYl0cKjZ0WDYl,Billy Joel,Running On Ice,34,1986-07-28,rock,0,196427,[]
6H3E8pddj7pOMnkXHASoO6,Neil Young,"Oh, Lonesome Me",41,1970-08-31,rock,0,228880,[]
2ZmMvjrJNTWsbAFScnPHbm,Bonnie Tyler,Have You Ever Seen the Rain?,45,1983-04-11,pop,0,248560,[]
5sxb5oCDlXROCwXa8IG7OV,Steppenwolf,Draft Resister,22,1969-11-01,rock,0,202507,[]
5kH9oHorb8m96kvGZxBtgK,Judy Collins,Albatross,22,1967,folk,0,292600,[]
2eB1kRYzeyvoUya6KMsIfv,Shel Silverstein,I Got Stoned and I Missed It,37,1969,comedy,0,189240,[]
0InwTyum9iasoG9ajmJWg7,Rakim,Know The Ledge,50,1996-11-04,hip-hop,0,238827,['Eric B. & Rakim']
0EfWEBOFheQkQEOQiJrZxN,Billy Joel,No Man's Land,32,1993-08-10,classic rock,0,288600,[]
0AgZloO1cs3im8R3Cw2dCj,Cowboy Junkies,"Sun Comes Up, It's Tuesday Morning",35,1990-03-01,country,0,236560,[]
3P9j8ujhs0a0f9dhx5be42,Erich-Weinert-Ensemble,Unser Panzerdivision,43,1990-01-01,choral,0,105267,[]
2LDCP8QWhIB42gRvSVgRxO,DJ Okawari,Flower Dance,50,2010-10-20,ambient,0,265800,[]
439TlnnznSiBbQbgXiBqAd,Kendrick Lamar,m.A.A.d city,67,2012,rap,1,350120,['MC Eiht']
6xst1yRHJ2IkMQE0ebeU11,The Velvet Underground,The Gift,33,1968-01-30,psychedelic rock,0,499747,[]
5V4NlIfbLfR5c8U9330HY8,Damien Jurado,Sheets,49,2008-09-09,folk,0,256173,[]
1XXHPSNbmHgi8EJvO3yGyd,Bob Dylan,The Ballad of Frankie Lee and Judas Priest,35,1967-12-27,folk,0,332640,[]
1XXHPSNbmHgi8EJvO3yGyd,Bob Dylan,The Ballad of Frankie Lee and Judas Priest,35,1967-12-27,folk,0,332640,[]
5KJMVvokqnMn9ribqPQja9,Townes Van Zandt,Tecumseh Valley,32,1969-04,folk,0,295107,[]
1Yl4UBgyoHPgyne7rEsFZp,J. Cole,Dollar And A Dream III,51,2011-09-27,hip-hop,1,283067,[]
0FRCV5U4hMh7CAVUFVhnAO,Johnny Cash,Slow Rider,23,1960-09-01,country,0,248813,[]
73rLPYwUTt0okngJ6c6PVx,The Weakerthans,Left And Leaving,41,2000-07-25,indie,0,285827,[]
5UrDCkiMqoTZLnPeuFkuKy,Dave Matthews Band,Digging a Ditch,41,2002-07-16,rock,0,287227,[]
1o0kWPueYo94LIjPYOE5Nf,Kanye West,Saint Pablo,64,2016-06-10,rap,1,372113,[]
6Bp80mBzCSf3XAy31Qo7fA,Adam Pascal,One Song Glory,48,2005-09-27,rock,0,166840,[]
4oRj89T5IB1lHbiyrwhzEv,The Byrds,Satisfied Mind,22,1965-12-06,folk rock,0,146067,[]
5yzxbU3DPhyfQvBBJExzb7,Wax Fang,Majestic,47,2010-05-11,indie,0,337053,[]
4BfbGIR6urmMtOaCXv2pCT,The Alan Parsons Project,The Turn Of A Friendly Card (Part Two),39,1980-11-01,symphonic rock,0,202147,[]
2MGaxVjCfwk8OA6LHAoY6D,Francoise Hardy,La question,37,1971-10-16,french,0,182160,['Françoise Hardy']
6MNktmrlECWNXz3C3Gpk9s,The Isley Brothers,The Highways of My Life,43,1973-08-21,soul,0,257627,[]
698R7h4SU5zyNil1iReHAX,Dionne Farris,I Know,40,1994-10-25,pop,0,227827,[]
6xSBcheWUUOJPAf0mQTQ80,Madvillain,Operation Lifesaver aka Mint Test,47,2004-03-24,hip-hop,1,90133,"['Madlib', 'MF DOOM']"
39SHjPPvNVW2H9rSsGGOPD,Korn,"Another Brick in the Wall, Pt. 1, 2, 3",57,2004,nu metal,0,427973,[]
26w1A69Yd7Ey3is2HZZ1nb,The Psychedelic Furs,India,41,1980,post-punk,0,379786,[]
0zjs4f3SvXV2oggjg8oGnA,Unwound,Corpse Pose,38,1996-04-09,post-hardcore,0,185467,[]
2O629Cmv93kQtaRK2kxAxL,Violent Femmes,I Hear The Rain,32,1984-06-01,alternative rock,0,91227,[]
4dtBF3w1v4NLzkO6ePwvue,Fishbone,Sunless Saturday,31,1985,rock,0,258440,[]
20sPhJwYPj1ZamBXg2QVqr,Joan Jett and the Blackhearts,Little Drummer Boy,28,1981-11-18,rock,0,255707,['Joan Jett & The Blackhearts']
1N0nisxz5mF0gE7k8rqNOU,Fishbone,Servitude,30,1993-05-24,rock,0,324000,[]
5HiTmpnvgLnofi31wuG0EA,Niney,Blood and Fire,42,1990-03-06,reggae,0,188414,['Niney The Observer']
2Oxrq0oQaQb5dtswjYMwmm,Lone Justice,Ways To Be Wicked,26,1985-01-01,rock,0,205333,[]
7LGoPqKzWsbqLyju2NSSUo,The Temptations,War,23,1970-01-01,soul,0,191667,[]
47BHkwthnwRrCevWZzzMfW,Dr. Hook,Last Mornin',29,1972,classic rock,0,229467,[]
4Q27I5G3W14hnYVi45oi2h,Moody Blues,Question,50,1970-08-07,classic rock,0,344227,['The Moody Blues']
2VmA7bm5ECiYZfw7x4Nzku,Ed Sheeran,Runaway,59,2014-06-21,rock,0,205133,[]
6xsREAkenSsThWyJPHYpQT,Kings of Leon,Rock City,54,2013-09-24,southern rock,0,176893,[]
6JmSfynzr6E0QllQZNEXEb,Hozier,Angel of Small Death and the Codeine Scene,60,2014-09-19,indie rock,0,219213,[]
2TDqa2yNF9qhSmP8gqcleE,Steely Dan,Pretzel Logic,48,1974-01-01,classic rock,0,270533,[]
13GgSNZhnaeOux6Jtgch4s,Scott Walker,Jackie,40,1968,singer-songwriter,0,201307,[]
4IBoDzxcRRRhQ6dozP28aQ,Steely Dan,The Caves Of Altamira,47,1976-01-01,jazz rock,0,213800,[]
76T0jtiRab7EmqanJjdxdf,Scott Walker,Get Behind Me,26,1969-11-01,singer-songwriter,0,192027,[]
7b4L2Hx4gAnpZvhhTBpJ9g,Steve Winwood,Freedom Overspill,33,1986-06-30,classic rock,0,337333,[]
1vHjVg3Sz8U4LxfBkMoJO5,Chris Isaak,Solitary Man,38,1993,rock,0,157240,[]
0nPiPDJapiB1lPyzc8oNML,Joe Jackson,A Slow Song,22,1982-01-01,pop,0,423200,[]
0nPiPDJapiB1lPyzc8oNML,Joe Jackson,A Slow Song,22,1982-01-01,new wave,0,423200,[]
5WHsa2d0VhV4Dog4vhIYUH,Black Star,Little Brother,43,2000-01-11,hip-hop,0,241533,[]
4IHyJtuRQOy447NIGKt5Lk,Nina Simone,New World Coming,36,1971,jazz,0,282920,[]
6TdPrK8PUwH66VxfC0BawQ,Engelbert Humperdinck,From Here To Eternity,41,1968-08-03,easy listening,0,231800,[]
2LukR1MpbneHgRKaqGh06v,The Delfonics,Delfonics Theme (How Could You),21,1970,soul,0,272333,[]
0JbWO3sesA80m9HuoZjDyD,Dionne Warwick,People,19,1964,focus,0,205907,[]
6k9inPjqEaUPf7jNgur3eE,Marina and the Diamonds,Sex Yeah,45,2012-04-30,indie pop,0,226560,['MARINA']
0mnyjCNu9XUi5dv0JD3UqM,CHON,Bubble Dream,50,2013-06-11,chill,0,172437,['Chon']
7FTf3bJuCq5UYHjUwggKNB,Dream Theater,Scene Seven: I. The Dance of Eternity,51,1999-01-01,progressive metal,0,373693,[]
1SRLAz6J32NjkSWbfxpGL0,Frank Zappa,Strictly Genteel,28,1983-06-09,progressive rock,0,417800,['London Symphony Orchestra']
2Wc6WJFIh86EDnlMxIKhv8,Death Cab for Cutie,Someday You Will Be Loved,43,2005-08-29,indie,0,191373,[]
6kyxQuFD38mo4S3urD2Wkw,Muse,Unintended,62,1999,alternative rock,0,237027,[]
1u1YU1LE0FWHFOHpR2iXua,Sufjan Stevens,Casimir Pulaski Day,58,2005-07-05,folk,0,353947,[]
5oSSFX46m6u3UFLoouLlTw,Stars,Your Ex-Lover Is Dead,47,2004-10-12,indie,0,256053,[]
3jJhAd1RoImIx5KJRfh6Rf,The National,Slow Show,43,2007-05-22,indie rock,0,248267,[]
6DDRD4QGsEsA9YaIQzm4BO,Kings of Leon,Milk,50,2005-02-22,indie rock,0,240293,[]
5I6y1KWmUoV5YCaIEcs1qs,Sufjan Stevens,Should Have Known Better,67,2015-03-31,indie,0,307698,[]
7pHz9U4AZVAQXjs6ik0duH,Death Cab for Cutie,Cath...,53,2008-04-29,indie,0,229667,[]
0vCTQcxSGAgjHaiAsIANKn,Owl City,Vanilla Twilight,62,2009-01-01,electronic,0,231707,[]
4omnfKQRBPbu7XuFpjcj2l,Cat Power,Metal Heart,49,1998-09-22,indie,0,242400,[]
3MOI5WPXHKppLAx9JcjigT,The Last Shadow Puppets,The Meeting Place,43,2008-05-06,indie,0,237960,"['Alex Turner', 'Miles Kane']"
7JjbREOngE6S0syefNPkIL,Death Cab for Cutie,Your New Twin Sized Bed,43,2008-04-29,alternative,0,186307,[]
6Rt6KwuF7I8ZkdZG2G0bYr,Sufjan Stevens,The Only Thing,65,2015-03-31,indie,0,284131,[]
4gNErDjikE9QUQvkkqoB1S,Beck,Blue Moon,54,2014-01-01,indie,0,242347,[]
0Fr9IKeo8GlR3JHRF3ntxC,Elliott Smith,Rose Parade,40,1997-02-25,indie,1,208467,[]
7BSMSvK0WxrDeI98bswYa8,Ry x,Berlin,61,2016-05-06,indie,0,174172,['RY X']
1OtgKfkArIaanXT140hSmQ,Noah and the Whale,Blue Skies,51,2009-01-01,folk,0,247733,['Noah And The Whale']
3RQTF7vKlcO5OoBQqcDMKo,Brand New,Me vs. Maradona vs. Elvis,46,2003-06-17,emo,0,319000,[]
5IGTYpYqeXFIDLsXkLzbkn,Morrissey,Let Me Kiss You,54,2004-05-03,alternative,0,210920,[]
4K3RZJ8sWPbv0IedcnEfw6,Sufjan Stevens,Fourth of July,60,2015-03-31,folk,0,279316,[]
0XaPN9mU1BgLJZhuCxzc6T,The Pretty Reckless,You,47,2010-01-01,rock,0,212187,[]
0qtK3XwbuG153dmwB8iepL,"Tyler, the Creator",Glitter,70,2017-07-21,hip-hop,1,224893,"['Tyler, The Creator']"
09YfILH3QY7POQbhBc7DNv,The Magnetic Fields,I Don't Want to Get Over You,43,1999-09-14,indie,0,142600,[]
7cADRJ05LekX8qqSkJkNRH,Yellowcard,"One Year, Six Months",41,2003-01-01,rock,0,208733,[]
41c6R2RLOiO0tglrV7Uxr2,Wilco,Sky Blue Sky,40,2007-05-11,indie,0,202827,[]
2Fw1fhTZwYacC0tGqMbjaE,Elliott Smith,Miss Misery (Early Version),42,2007-05-08,singer-songwriter,0,176267,[]
1B7SCDviw3UgQ7xTXWh1qL,Rilo Kiley,The Good That Won't Come Out,41,2002-10-01,indie,0,271800,[]
1ac22sFSlj3iaQV2qAsFkK,Panic! at the Disco,Do You Know What I'm Seeing?,47,2008-03-21,alternative,0,254387,['Panic! At The Disco']
5gNdqHSdG9eTbnvp8sZwUD,Kid Cudi,All Along,52,2010-11-09,hip-hop,0,202813,[]
0t4z0WaQomQqPONghWn8c2,MGMT,Me and Michael,63,2018-02-09,synthpop,0,289853,[]
4QuYdbaC0j3lzmt5hLgMjj,The Replacements,Unsatisfied,42,1984,rock,0,241773,[]
1xLiOXTkAetjRqmPQwELn4,Ryan Adams,Lucky Now,43,2011-01-01,pop,0,172187,[]
4qAHuJq5T4Q97EQZG47H0P,Troye Sivan,The Good Side,65,2018-08-31,pop,0,268597,[]
5wNn33j2VfP8WMZhojE3JC,Morphine,In Spite of Me,46,1993,alternative,0,154840,[]
1SAOWkB41hU4vE9L0VctyS,Dave Matthews,Some Devil,38,2003-09-22,acoustic,0,245173,[]
